id,courseId,quarter,sectionLetter,sectionType,learningFormat,days,timeRange,location,building,room,instructor,sln,openSeats,totalSeats,addCodeRequired,gradeType,fee,jointWith,createdAt,updatedAt
9a5ee57b-99ac-450e-81db-ec0d9db96a03,3a461e30-addc-4867-bf8d-9498417002da,Winter 2026,A,lecture (5 credits),Hybrid,Tuesday,5:45 PM - 7:45 PM,UW1  building room  020,UW1,020,Todd Allan Martinez-Simmons,10919,48,48,,,,,2025-10-28 05:50:58.957,2025-10-28 05:50:58.957
2594f50e-bdf9-406e-93bd-89cf18ac5c39,ef961d22-ca3f-45e1-b5f8-97124a8a577d,Winter 2026,A,lecture (5 credits),Hybrid,"Monday, Wednesday",1:15 PM - 3:15 PM,LB1  building room  203,LB1,203,,21865,48,48,,,,,2025-10-28 05:50:59.178,2025-10-28 05:50:59.178
ca98373c-e4ab-4713-93bc-d4ee0eeba65f,b16409ef-1519-4058-b9ad-b3fff67a073f,Winter 2026,A,lecture (5 credits),Hybrid,"Monday, Wednesday",3:30 PM - 5:30 PM,LB1  building room  203,LB1,203,Jeff Stone,10921,48,48,,,,,2025-10-28 05:50:59.403,2025-10-28 05:50:59.403
259dcdb6-3144-41d8-8f54-f80134ed98a6,f4382ca1-7509-44a2-88ad-0346b692e527,Winter 2026,A,lecture (5 credits),Synchronous Online,Tuesday,8:45 AM - 10:45 AM,,,,Third Andresen,10922,60,60,,,,,2025-10-28 05:50:59.618,2025-10-28 05:50:59.618
e10b145a-dc57-49af-a7fb-0789beadd215,b48f669f-f53f-4503-b3f1-83274b204264,Winter 2026,A,lecture (5 credits),Hybrid,Thursday,3:30 PM - 5:30 PM,DISC  building room  162,DISC,162,Jed Murr,10924,45,45,,,,,2025-10-28 05:50:59.842,2025-10-28 05:50:59.842
add8a320-e790-4a26-a836-dbb368a532a0,d1176ff7-6b47-4ac9-bb52-a5c503dc69a4,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,LB1  building room  203,LB1,203,Sarita Shukla,21861,48,48,,,,,2025-10-28 05:51:00.061,2025-10-28 05:51:00.061
c5f94743-94be-4ca2-b40f-0af420f9c60a,1c769101-c096-4735-ba2b-00969b566258,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,LB1  building room  203,LB1,203,Derya Baykent,10925,24,24,,,,,2025-10-28 05:51:00.281,2025-10-28 05:51:00.281
6b939f70-0772-4d3e-bc0d-599c142c04c0,2825b8b2-6fcb-433b-b4b9-064555354d87,Winter 2026,A,lecture (5 credits),Hybrid,Wednesday,8:45 AM - 10:45 AM,LB1  building room  203,LB1,203,Katie Mathew,10926,60,60,,,,,2025-10-28 05:51:00.502,2025-10-28 05:51:00.502
b66a9b28-e4c1-475f-acf9-051a85875fd9,6dcc8eed-0116-4b66-a16e-423486279cd1,Winter 2026,A,lecture (3 credits),In-person,Friday,12:00 PM - 3:00 PM,LB1  building room  203,LB1,203,Derya Baykent,10927,55,55,,,,,2025-10-28 05:51:00.715,2025-10-28 05:51:00.715
7c11db20-62e4-4259-95c4-a22224ff8cc6,3f475d22-d3d3-41f6-82eb-27052a4b57e2,Winter 2026,A,lecture (5 credits),Hybrid,,,,,,Jason M Naranjo,21864,15,15,,,,,2025-10-28 05:51:00.93,2025-10-28 05:51:00.93
29d1a917-5522-4c5d-9339-5f2e90159ace,331f3703-1a26-467c-9601-2deb29d5453f,Winter 2026,A,independent study (1-5 credit),In-person,,,,,,,10928,5,5,,,,,2025-10-28 05:51:01.144,2025-10-28 05:51:01.144
60f4256e-983e-4358-8264-0a2977d876d5,331f3703-1a26-467c-9601-2deb29d5453f,Winter 2026,B,independent study (1-5 credit),In-person,,,,,,,10929,5,5,,,,,2025-10-28 05:51:01.217,2025-10-28 05:51:01.217
1ecbc8a3-e22b-4f0e-9b72-dc57ca002ea3,30362a09-878e-40a7-9b0b-de1731abe1e5,Winter 2026,A,lecture (3 credits),In-person,Tuesday,1:15 PM - 3:15 PM,LBA  building room  003,LBA,003,Sarita Shukla,10930,20,20,,,,,2025-10-28 05:51:01.432,2025-10-28 05:51:01.432
9963a759-542b-467f-a7a0-dcb48b4f2e5a,f7d113c0-f4c5-4700-af1d-e0fde2c7c7b6,Winter 2026,A,lecture (5 credits),Hybrid,Wednesday,3:30 PM - 4:30 PM,UW2  building room  240,UW2,240,Jason M Naranjo,21862,48,48,,,,,2025-10-28 05:51:01.647,2025-10-28 05:51:01.647
6814bf65-93d8-41ab-a30f-02efb2b59a9d,52aeda26-175a-419e-92e5-2a133823c7e4,Winter 2026,A,lecture (3 credits),In-person,Friday,8:45 AM - 11:15 AM,LB1  building room  203,LB1,203,,10931,55,55,,,,,2025-10-28 05:51:01.86,2025-10-28 05:51:01.86
e467c211-800c-41d2-b8e7-39c74a3e3ef4,5d4310f2-1c4f-4943-910d-df37eda625a3,Winter 2026,A,seminar (2 credits),Hybrid,Tuesday,5:15 PM - 7:15 PM,,,,Nathanie A Lee,10932,60,60,,,,,2025-10-28 05:51:02.077,2025-10-28 05:51:02.077
dc8bcca2-0362-4b24-82c8-ffbb6fb22a09,0819991f-8952-46e2-92d7-ec64fa7e3326,Winter 2026,A,practicum (10 credits),Hybrid,,,,,,Nathanie A Lee,10933,60,60,,,,,2025-10-28 05:51:02.293,2025-10-28 05:51:02.293
60b27cbc-34a3-4acd-8b8a-f1b6e0d31198,ffb27896-8ee7-4e62-ad05-9042fc1f1900,Winter 2026,A,lecture (5 credits),In-person,Monday,5:45 PM - 7:45 PM,UW1  building room  010,UW1,010,,10934,48,48,,,,,2025-10-28 05:51:02.509,2025-10-28 05:51:02.509
c3aa9c3c-3adf-4c99-af99-c567686e274d,8f9be3c2-f914-4d5e-ab18-35708c6e7b08,Winter 2026,A,lecture (5 credits),In-person,Tuesday,1:15 PM - 4:15 PM,LB1  building room  203,LB1,203,,10935,48,48,,,,,2025-10-28 05:51:02.73,2025-10-28 05:51:02.73
331f77a7-84dd-4acb-863d-e8b2e9a89552,0ad8821c-df3a-4f42-971e-85b7ae3702ff,Winter 2026,A,lecture (5 credits),Hybrid,Thursday,5:15 PM - 8:15 PM,LB1  building room  203,LB1,203,,10936,40,40,,,,,2025-10-28 05:51:02.945,2025-10-28 05:51:02.945
bcb42aff-aef7-45de-9c8a-ec001d7dd152,66505433-6449-4e38-844b-04f06dcf8dec,Winter 2026,A,lecture (5 credits),Hybrid,Friday,11:00 AM - 1:00 PM,UW1  building room  220,UW1,220,Alexandra L. Goodell,21866,48,48,,,,,2025-10-28 05:51:03.158,2025-10-28 05:51:03.158
d0ef46be-3a04-4035-afd3-a27862e9d873,a59f67c5-483f-43b5-8f3f-7cc00f3df21b,Winter 2026,A,lecture (5 credits),Hybrid,Monday,1:15 PM - 3:15 PM,UW1  building room  210,UW1,210,Jamie Cho,10938,48,48,,,,,2025-10-28 05:51:03.369,2025-10-28 05:51:03.369
33477bbf-e169-4c89-98e2-52d52e6359a9,aa06f6b5-1853-4aed-b04c-7cf44d7eeb70,Winter 2026,A,lecture (5 credits),Hybrid,Wednesday,1:15 PM - 3:15 PM,UW1  building room  210,UW1,210,,21867,48,48,,,,,2025-10-28 05:51:03.582,2025-10-28 05:51:03.582
25fe7342-c4b2-4918-826c-0da5a9ef1718,795b3cc6-83c4-445e-b546-2e26fe6de26d,Winter 2026,A,seminar (5 credits),Hybrid,Wednesday,5:45 PM - 7:45 PM,LB1  building room  203,LB1,203,Jason M Naranjo,10939,40,40,,,,,2025-10-28 05:51:03.797,2025-10-28 05:51:03.797
76cc9b3b-bb12-4fbf-80e5-cab9840e85d5,9747f7d7-f888-4c70-a342-6d5814d50638,Winter 2026,A,lecture (2-5 credits),Hybrid,Thursday,8:45 AM - 10:45 AM,UW1  building room  031,UW1,031,Allison Beth Hintz,10940,18,18,,,,,2025-10-28 05:51:04.01,2025-10-28 05:51:04.01
fec01749-556b-4618-8af2-3df445f64fb1,5fd0e192-d052-49a2-b727-7122d5bf9368,Winter 2026,A,lecture (2 credits),In-person,Thursday,1:15 PM - 3:15 PM,LB1  building room  203,LB1,203,Sarita Shukla,10941,20,20,,,,,2025-10-28 05:51:04.221,2025-10-28 05:51:04.221
0d707df9-1f9c-47ee-b6de-44ab9a35e5df,c4c3cfb4-5d64-40c6-b452-b083b33a7534,Winter 2026,A,seminar (5 credits),Synchronous Online,Tuesday,5:30 PM - 8:30 PM,,,,Antony Smith,10942,35,35,,,,,2025-10-28 05:51:04.46,2025-10-28 05:51:04.46
c11b4635-32c4-4fd3-979b-c2d70fe6fcfe,52582a6f-7beb-4e9e-b41e-7086a5d3b273,Winter 2026,A,lecture (5 credits),Hybrid,Thursday,5:15 PM - 8:15 PM,LB1  building room  203,LB1,203,,10943,8,8,,,,,2025-10-28 05:51:04.695,2025-10-28 05:51:04.695
b24d87fc-0275-4564-b77e-a4ea4ad1ecfe,40e3837a-8f69-4b3d-b016-a9d7c3737b09,Winter 2026,A,seminar (5 credits),Hybrid,Wednesday,5:45 PM - 8:45 PM,UW1  building room  202,UW1,202,sj Miller,10944,35,35,,,,,2025-10-28 05:51:04.908,2025-10-28 05:51:04.908
31f22632-8001-43c5-8e01-9c6fb9c9efda,351a9f14-62b3-46f4-bb0d-eb9400afa6f5,Winter 2026,C,seminar (3 credits),In-person,,,,,,Jason M Naranjo,10946,20,20,,,,,2025-10-28 05:51:05.12,2025-10-28 05:51:05.12
4321689e-57e9-4d28-adac-fc31f7a80b46,0f63ba28-5b74-4691-a599-062b24e57d54,Winter 2026,A,independent study (1-6 credit),In-person,,,,,,,10947,5,5,,,,,2025-10-28 05:51:05.334,2025-10-28 05:51:05.334
886c01c7-abfd-4880-aaa6-04b95e0a197c,0f63ba28-5b74-4691-a599-062b24e57d54,Winter 2026,B,independent study (1-6 credit),In-person,,,,,,,10948,5,5,,,,,2025-10-28 05:51:05.405,2025-10-28 05:51:05.405
467a83bd-ce88-41c9-91be-f49d66ec45e9,d3119b0f-09c3-4316-b1f9-8475581d2b8d,Winter 2026,A,lecture (5 credits),Hybrid,,,,,,,16757,12,12,,,,,2025-10-28 05:51:05.624,2025-10-28 05:51:05.624
d693f89f-5952-4903-8587-68ad1211bc29,ee18c9b2-0fd4-4910-9026-ff72ecc324c9,Winter 2026,A,lecture (5 credits),Hybrid,,,,,,,16758,12,12,,,,,2025-10-28 05:51:05.836,2025-10-28 05:51:05.836
b7aa5608-7ed4-4e63-a8d4-89dcce479a30,1fdad4dc-2701-443e-9a35-337341fdf447,Winter 2026,A,lecture (5 credits),Hybrid,Monday,3:30 PM - 5:30 PM,UW1  building room  060,UW1,060,Christy Johnson,10856,30,30,,,,,2025-10-28 05:51:06.051,2025-10-28 05:51:06.051
19aa7a98-b0b6-4401-93b5-f29cab1cc9b7,1fdad4dc-2701-443e-9a35-337341fdf447,Winter 2026,B,lecture (5 credits),Hybrid,Wednesday,3:30 PM - 5:30 PM,UW1  building room  030,UW1,030,Gavin Doyle,10857,15,15,,,,,2025-10-28 05:51:06.126,2025-10-28 05:51:06.126
e383153f-c19c-4936-8b11-93f7cfe897fd,1fdad4dc-2701-443e-9a35-337341fdf447,Winter 2026,C,lecture (5 credits),Hybrid,Wednesday,11:00 AM - 1:00 PM,UW1  building room  030,UW1,030,Louise Spiegler,10858,15,15,,,,,2025-10-28 05:51:06.198,2025-10-28 05:51:06.198
d847cd8b-5b82-4ddc-a59b-83f5ef4224b4,1fdad4dc-2701-443e-9a35-337341fdf447,Winter 2026,D,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UW1  building room  030,UW1,030,Michael StiberSalwa Al-Noori,10859,24,24,,,,,2025-10-28 05:51:06.27,2025-10-28 05:51:06.27
e75333d4-9a9f-4377-a3a7-ab964bf05016,1fdad4dc-2701-443e-9a35-337341fdf447,Winter 2026,E,lecture (5 credits),Hybrid,Tuesday,1:15 PM - 3:15 PM,UW1  building room  060,UW1,060,Nora Kenworthy,10860,30,30,,,,,2025-10-28 05:51:06.341,2025-10-28 05:51:06.341
b087cf72-a491-47b5-aca0-2b555a503d76,1fdad4dc-2701-443e-9a35-337341fdf447,Winter 2026,F,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UW2  building room  211,UW2,211,Sunita Iyer,10861,15,15,,,,,2025-10-28 05:51:06.412,2025-10-28 05:51:06.412
91837f14-5e9c-4a57-9e56-2b49af496a80,1fdad4dc-2701-443e-9a35-337341fdf447,Winter 2026,G,lecture (5 credits),In-person,"Tuesday, Thursday",5:45 PM - 7:45 PM,UW1  building room  051,UW1,051,Samuel Yum,10862,15,15,,,,,2025-10-28 05:51:06.482,2025-10-28 05:51:06.482
f62c2d77-56d4-4aa9-8c0e-1ef66de54309,b4b5f55a-1e72-485e-b6e0-b719ee0cfcb2,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UW1  building room  030,UW1,030,Salwa Al-Noori,10863,24,24,,,,,2025-10-28 05:51:06.701,2025-10-28 05:51:06.701
86b11ac7-78b8-403e-9e16-98d075bd4499,b4b5f55a-1e72-485e-b6e0-b719ee0cfcb2,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UW2  building room  211,UW2,211,Sunita Iyer,10864,15,15,,,,,2025-10-28 05:51:06.784,2025-10-28 05:51:06.784
b2f35bd2-6ffb-449e-9ffe-e00fef430c02,b4b5f55a-1e72-485e-b6e0-b719ee0cfcb2,Winter 2026,C,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UW1  building room  302,UW1,302,Subramanian Ramachandran,10865,15,15,,,,,2025-10-28 05:51:06.858,2025-10-28 05:51:06.858
5ec25d41-3c72-493d-8c87-dea3c0dbbc08,14ff10ed-327c-4677-a2f3-96d0593c272e,Winter 2026,B,lecture (5 credits),Hybrid,Wednesday,3:30 PM - 5:30 PM,UW1  building room  030,UW1,030,Gavin Doyle,10867,15,15,,,,,2025-10-28 05:51:07.071,2025-10-28 05:51:07.071
2f68e769-89d2-4f75-92ad-9bf79566af1c,14ff10ed-327c-4677-a2f3-96d0593c272e,Winter 2026,C,lecture (5 credits),Hybrid,Wednesday,11:00 AM - 1:00 PM,UW1  building room  030,UW1,030,Louise Spiegler,10868,15,15,,,,,2025-10-28 05:51:07.146,2025-10-28 05:51:07.146
27bf4a27-bc72-4b47-8c46-4ae62b670012,14ff10ed-327c-4677-a2f3-96d0593c272e,Winter 2026,D,lecture (5 credits),Hybrid,Tuesday,3:30 PM - 5:30 PM,UW1  building room  060,UW1,060,Georgia M. Roberts,10869,30,30,,,,,2025-10-28 05:51:07.217,2025-10-28 05:51:07.217
71162f14-67c0-4fa4-bed0-1492817f6880,14ff10ed-327c-4677-a2f3-96d0593c272e,Winter 2026,E,lecture (5 credits),Hybrid,Thursday,11:00 AM - 1:00 PM,UW1  building room  121,UW1,121,Howard Hsu,10870,30,30,,,,,2025-10-28 05:51:07.289,2025-10-28 05:51:07.289
ed0e2944-2fdb-4e6f-b877-23ae8c96cbf4,14ff10ed-327c-4677-a2f3-96d0593c272e,Winter 2026,F,lecture (5 credits),In-person,"Tuesday, Thursday",5:45 PM - 7:45 PM,UW1  building room  051,UW1,051,Samuel Yum,10871,15,15,,,,,2025-10-28 05:51:07.359,2025-10-28 05:51:07.359
45949459-e9ed-449d-bed1-ff6222925934,14ff10ed-327c-4677-a2f3-96d0593c272e,Winter 2026,G,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UW1  building room  302,UW1,302,Subramanian Ramachandran,10872,15,15,,,,,2025-10-28 05:51:07.432,2025-10-28 05:51:07.432
c8fd4ccb-efec-4c8d-a37e-2deeff8ef6c8,c72f793d-372c-4f5b-a76f-e3177064be17,Winter 2026,B,lecture (2 credits),In-person,Friday,11:00 AM - 1:00 PM,UW1  building room  261,UW1,261,Suzanne YatesCinnamon Hillyard,10874,20,20,,,,,2025-10-28 05:51:07.646,2025-10-28 05:51:07.646
25bfcc31-3840-4e36-a246-f9998da5820f,3ec5f8c1-dd0b-48c6-9878-aca87c814072,Winter 2026,A,lecture (2 credits),In-person,Wednesday,5:45 PM - 7:45 PM,UW1  building room  102,UW1,102,Kristen Labrecque,10875,42,42,,,,,2025-10-28 05:51:07.86,2025-10-28 05:51:07.86
245b2a52-096f-4ade-a00d-c5cfdaff12f8,b6841a6a-fff7-43a7-b282-20534db1d0d4,Winter 2026,A,lecture (2 credits),In-person,Friday,11:00 AM - 1:00 PM,UW2  building room  221,UW2,221,Carol A Shaw,11027,30,30,,,,,2025-10-28 05:51:08.075,2025-10-28 05:51:08.075
515ba802-8007-46d4-a57c-631252460303,8787c887-bcd4-4e0f-9ace-b184e178b960,Winter 2026,A,lecture (2 credits),In-person,Friday,1:15 PM - 3:15 PM,UW2  building room  205,UW2,205,Gavin Doyle,10876,30,30,,,,,2025-10-28 05:51:08.297,2025-10-28 05:51:08.297
422ae8e9-43ad-4e32-82da-a80363b0261b,a8e01c0b-7b82-4992-975a-d7f0a0491fd0,Winter 2026,A,lecture (1-3 credit),In-person,,,,,,Cinnamon Hillyard,10877,5,5,,,,,2025-10-28 05:51:08.514,2025-10-28 05:51:08.514
4acc5cb7-70d9-4bc0-9e12-95113684d898,a65381a1-70b1-4fe9-8cd5-c75c2ebd051d,Winter 2026,A,lecture (5 credits),Hybrid,"Monday, Wednesday",11:00 AM - 12:20 PM,LBA  building room  003,LBA,003,Lupe R Collins,11133,20,20,,,,,2025-10-28 05:51:08.727,2025-10-28 05:51:08.727
095c949a-56a4-43cc-96dc-1cbfd95b4d14,a65381a1-70b1-4fe9-8cd5-c75c2ebd051d,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 2:35 PM,UW1  building room  060,UW1,060,Lupe R Collins,11134,20,20,,,,,2025-10-28 05:51:08.8,2025-10-28 05:51:08.8
10c9cec2-62bf-43fc-a057-1f1ea0d16a6c,8e0ebdbc-b022-4a6a-8402-ca6c4f37cefc,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:05 AM,UW2  building room  305,UW2,305,Jessica Ketcham,11135,20,20,,,,,2025-10-28 05:51:09.012,2025-10-28 05:51:09.012
0ff7b54c-ca95-4470-b6c7-601bba6d6259,8e0ebdbc-b022-4a6a-8402-ca6c4f37cefc,Winter 2026,B,lecture (5 credits),Hybrid,"Monday, Wednesday",10:15 AM - 11:35 AM,UW2  building room  305,UW2,305,Jessica Ketcham,11136,20,20,,,,,2025-10-28 05:51:09.083,2025-10-28 05:51:09.083
eafcacbe-701f-4963-a962-7f6ca5bdfa79,8e0ebdbc-b022-4a6a-8402-ca6c4f37cefc,Winter 2026,C,lecture (5 credits),Hybrid,"Monday, Wednesday",11:45 AM - 1:05 PM,UW2  building room  305,UW2,305,Silvia C. Ferreira,11137,20,20,,,,,2025-10-28 05:51:09.161,2025-10-28 05:51:09.161
fd1b51b6-5509-4620-af36-40b11c3dbd5f,8e0ebdbc-b022-4a6a-8402-ca6c4f37cefc,Winter 2026,D,lecture (5 credits),Hybrid,"Tuesday, Thursday",11:00 AM - 12:20 PM,UW1  building room  031,UW1,031,Silvia C. Ferreira,11138,20,20,,,,,2025-10-28 05:51:09.244,2025-10-28 05:51:09.244
3e128885-e968-4d66-834b-e635bbe8a813,6dcfab7a-ed8c-4179-bcdd-c055b4ee1f4e,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UW1  building room  221,UW1,221,Stephie Kang,11139,20,20,,,,,2025-10-28 05:51:09.465,2025-10-28 05:51:09.465
c06b415e-3b61-4012-92d3-cf440f1ab3f8,6dcfab7a-ed8c-4179-bcdd-c055b4ee1f4e,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,LBA  building room  003,LBA,003,Jonathan Rey Lee,11140,20,20,,,,,2025-10-28 05:51:09.537,2025-10-28 05:51:09.537
1f1ab675-c863-47ae-ab76-1eb9bcd64359,6dcfab7a-ed8c-4179-bcdd-c055b4ee1f4e,Winter 2026,C,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UW2  building room  340,UW2,340,Stephie Kang,11141,20,20,,,,,2025-10-28 05:51:09.608,2025-10-28 05:51:09.608
3a19affe-5fce-4085-bf11-7d8da90866ad,6dcfab7a-ed8c-4179-bcdd-c055b4ee1f4e,Winter 2026,D,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,UW1  building room  261,UW1,261,Jonathan Rey Lee,11142,20,20,,,,,2025-10-28 05:51:09.68,2025-10-28 05:51:09.68
646cbd72-12fe-4a1f-a2b2-3146e75d53a2,6dcfab7a-ed8c-4179-bcdd-c055b4ee1f4e,Winter 2026,E,lecture (5 credits),In-person,Tuesday,8:45 AM - 10:45 AM,UW2  building room  205,UW2,205,Elizabeth Cole Janssen,11143,20,20,,,,,2025-10-28 05:51:09.751,2025-10-28 05:51:09.751
0b6813f1-8605-40ac-bedd-67f1a25ba750,6dcfab7a-ed8c-4179-bcdd-c055b4ee1f4e,Winter 2026,F,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UW2  building room  228,UW2,228,Ian Porter,11144,18,18,,,,,2025-10-28 05:51:09.822,2025-10-28 05:51:09.822
7f73df48-912f-4ea2-87f3-9b241452956c,6dcfab7a-ed8c-4179-bcdd-c055b4ee1f4e,Winter 2026,G,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW1  building room  221,UW1,221,Ian Porter,11145,20,20,,,,,2025-10-28 05:51:09.893,2025-10-28 05:51:09.893
c9ed21de-5b1a-407f-ad2b-b7769e566dfe,6dcfab7a-ed8c-4179-bcdd-c055b4ee1f4e,Winter 2026,H,lecture (5 credits),Hybrid,Thursday,3:30 PM - 5:30 PM,UWBB  building room  260,UWBB,260,Furkan Kir,11146,20,20,,,,,2025-10-28 05:51:09.965,2025-10-28 05:51:09.965
6873125d-1176-4124-a8d8-de882bf1916b,6dcfab7a-ed8c-4179-bcdd-c055b4ee1f4e,Winter 2026,I,lecture (5 credits),Hybrid,Tuesday,11:00 AM - 1:00 PM,UW2  building room  205,UW2,205,,11147,20,20,,,,,2025-10-28 05:51:10.04,2025-10-28 05:51:10.04
0e8f84b7-138b-441f-82ce-8cc04b4cf4b2,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,A,lecture (5 credits),Hybrid,Wednesday,8:45 AM - 10:45 AM,UW1  building room  261,UW1,261,Elizabeth Cole Janssen,11148,24,24,,,,,2025-10-28 05:51:10.254,2025-10-28 05:51:10.254
1d7721ed-d7ab-4355-85f8-9e75546bcda1,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,B,lecture (5 credits),Hybrid,Monday,11:00 AM - 1:00 PM,UW1  building room  060,UW1,060,Kris Kellejian,11149,24,24,,,,,2025-10-28 05:51:10.327,2025-10-28 05:51:10.327
53bd4ab7-79a7-47cc-876a-87fa30db4269,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,C,lecture (5 credits),Hybrid,Monday,1:15 PM - 3:15 PM,DISC  building room  162,DISC,162,,11150,24,24,,,,,2025-10-28 05:51:10.399,2025-10-28 05:51:10.399
68aba2a7-111c-495d-9c22-1d9a22ded29d,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,D,lecture (5 credits),Hybrid,Wednesday,1:15 PM - 3:15 PM,UW2  building room  040,UW2,040,Hsinmei Lin,11151,24,24,,,,,2025-10-28 05:51:10.473,2025-10-28 05:51:10.473
64a870a5-6e25-4f71-86df-8821548098f9,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,E,lecture (5 credits),Hybrid,Monday,3:30 PM - 5:30 PM,UW2  building room  340,UW2,340,Jason H Morse,11152,24,24,,,,,2025-10-28 05:51:10.542,2025-10-28 05:51:10.542
6d40dd82-f5d6-4a48-ac82-517b54cc034b,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,F,lecture (5 credits),Hybrid,Tuesday,8:45 AM - 10:45 AM,UWBB  building room  260,UWBB,260,Jessica Campbell,11153,24,24,,,,,2025-10-28 05:51:10.611,2025-10-28 05:51:10.611
f4b01577-5161-413c-9924-f61daaf1eb86,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,G,lecture (5 credits),Hybrid,Thursday,8:45 AM - 10:45 AM,UW1  building room  261,UW1,261,Jessica Campbell,11154,24,24,,,,,2025-10-28 05:51:10.684,2025-10-28 05:51:10.684
5824aff7-fdd6-4ffa-bdb8-4784ff9e32fa,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,H,lecture (5 credits),Hybrid,Tuesday,1:15 PM - 3:15 PM,UW1  building room  021,UW1,021,Jason H Morse,11155,24,24,,,,,2025-10-28 05:51:10.756,2025-10-28 05:51:10.756
cead9b45-f9c8-4ec2-87b9-a73b827e88b1,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,I,lecture (5 credits),Hybrid,Thursday,1:15 PM - 3:15 PM,UW1  building room  210,UW1,210,Jason H Morse,11156,24,24,,,,,2025-10-28 05:51:10.827,2025-10-28 05:51:10.827
f366dc76-48fc-4a64-9e2c-f719f34e58ec,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,J,lecture (5 credits),In-person,Tuesday,3:30 PM - 5:30 PM,UW1  building room  110,UW1,110,Neil Simpkins,11157,24,24,,,,,2025-10-28 05:51:10.9,2025-10-28 05:51:10.9
eea4a85d-60dd-4fa4-9645-53578f30d884,b302fe2f-86ca-4e6e-8363-bc9d653573bf,Winter 2026,K,lecture (5 credits),In-person,Thursday,3:30 PM - 5:30 PM,UW1  building room  110,UW1,110,Elizabeth Cole Janssen,11158,24,24,,,,,2025-10-28 05:51:10.97,2025-10-28 05:51:10.97
bdd5bd2a-c25c-4793-a6d4-73c73c0aa108,49d3e561-ee9d-47dd-a276-1ca9916cbbc4,Winter 2026,A,lecture (5 credits),Hybrid,Tuesday,11:00 AM - 1:00 PM,UW1  building room  060,UW1,060,Mira Shimabukuro,11742,24,24,,,,,2025-10-28 05:51:11.182,2025-10-28 05:51:11.182
03fb4ee8-f595-4f06-804e-36fac3a42348,539e0b61-201a-4098-9365-e63a1b6b0086,Winter 2026,A,lecture (5 credits),In-person,Tuesday,5:45 PM - 10:00 PM,UW1  building room  031,UW1,031,Joe Milutis,21930,24,24,,,,,2025-10-28 05:51:11.404,2025-10-28 05:51:11.404
ffea9348-f84a-4b40-9442-6a6966c28c0c,927c28e7-3572-4334-aa91-461dc1b05780,Winter 2026,A,lecture (5 credits),In-person,Thursday,5:45 PM - 10:00 PM,UW1  building room  031,UW1,031,Jeanne Heuving,11163,24,24,,,,,2025-10-28 05:51:11.618,2025-10-28 05:51:11.618
3ee6abf4-78c8-4b82-91f7-d41fff1d32f3,3d64ee26-fd38-44ff-a207-37baa0ac10ad,Winter 2026,A,independent study (2-10 credits),In-person,,,,,,,11164,5,5,,,,,2025-10-28 05:51:11.835,2025-10-28 05:51:11.835
89757a51-0d7c-4103-b371-3161e5a099d6,c463f03b-f028-4d86-8a2e-605118f3f85f,Winter 2026,A,independent study (1-5 credit),In-person,,,,,,,11165,24,24,,,,,2025-10-28 05:51:12.058,2025-10-28 05:51:12.058
54294cec-5c8b-411a-be20-3bb48c95158e,902d58ce-4248-49dc-81fb-22f769d70971,Winter 2026,A,independent study (5 credits),In-person,,,,,,,11166,24,24,,,,,2025-10-28 05:51:12.279,2025-10-28 05:51:12.279
